title	text	label	type
The Beatles - Hey Jude (cover by 최진솔)	진짜 우리나라 사람들 주접미쳤다고 ㅋㅋㄲㅋㅋㅋㅋ 진짜 노래도 들으러 오지만 댓글 보러올때도 있음ㅋㅋㅋ	0	0
[IU TV] 360° 공연 참 좋다!	   편집자님 돈 날아가는 거 실화냐고요 ㅋㅌㅋㅌㅋㅋㅋㅋㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅋㅋㅋ	0	0
[IU] 'Blueming' 응원법	이지은이랑 아이유는 열심히하는데 이지금이 좀 열심히 안하네 반성	0	0
BTOB (비투비) - MOVIE [Music Bank / 2017.06.30]	정성스럽게 이상한짓을ㅋㅌㅋㅋㅋㅌㅋㅋㅋ혼자 구성에서 저러고 있눈것도 너무 웃곁ㅋㅋㅋㅋ	0	0
[SUB] 10일간의 배부른 챌린지 기록 (쿠키영상 있음)	개웃겨 ㅋㅋㅋㅋㅋㅋㅋ바질을 깜빡햇습니다휘날리는 바질쪼가리들	0	0
오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P]	저 진짜 원래 가사가 동물 불화를 일으켜 인줄 알고 회사 차 안에서 대리님하고 동물 불화를 일으켜 이 ㅈㄹ 하면서 노래불렀습니다	0	0
[IU] 신입사원 이지동의 ASMR	저기 이담 일차 신입이라면서 지은언니 탄산수를 흔든거에요 지동씨 앞으로 그렇게 일하지마요	0	0
[IU] 신입사원 이지동의 ASMR	나도 내 연예인때문에 행복하긴 하다만아이유는 팬들을 위해 소통을 정말 열심히 하자너그래서 난 아이유 팬들이 너무 부러웡	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	아니 이형들은 왜자꾸 이거 찍는거얔ㅋㅌㅌㅌㅋㅋㅋㅋㅋㅋ	0	0
Believer - Imagine Dragons (cover by jinsoulcoe)[4K]	야 한국인 단합력 지린다 이런 개드립으로 댓글창이 꽉 찼다	0	0
드디어 배우고 왔어요! l Let's Dance Together	유투브 처음에 별거 없는 컨텐츠라고 하셨는데 그냥 본인이 컨텐츠에요 누나 ㅠㅠ	0	0
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix)	내가 주기적으로 나오자마자 계속 꾸준히 챙겨보는 영상이 두개가잇엇는데 의 우리집이랑 빅스의 사슬이다 이번  열풍후엔 그다음은빅스 아닐까	0	0
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22)	이 시절에 엑소다음으로는 안나올줄알고 영원할줄알았는데 세월 진짜빠르네 임팩트만큼은 역대급이였지    	0	0
(VLOG) 인기가요,팬싸인회,새로운 인기가요샌드위치,그리고..갑분골든벨	쌩얼인데 저정도면 쥰내 이쁜거지 왜 모쌩겼데	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	 와자동 타코야끼기계위에서 흔들흔들거리는 타코야끼같애	0	0
[IU] Black Out & Last Night story(어젯밤 이야기) Concert Live Clip (@2017 Tour ‘Palette’)	저 작은체구에서 나오는 성량과 고음이 정말 최고다아이유가 무대에서 내뿜는 에너지와 카리스마는 그 누구도 흉내낼 수도 따라올 수도 없다	0	0
[MPD직캠] 소녀시대 직캠 4K 'All Night' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10	소시는 항상 무대를 보면 또 새롭게 느끼는게 왜 소시소시 하는지 알것같아 매번 ㅠㅠㅠ 넘나 완벽하다 진짜	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	무반주로 다 발라 버리네 ㄷㄷ 이걸 이제서야 봣다니	0	0
[Teen Top TEEN TOP] - Not a joke @ Popular song inkigayo 130901	틴탑 다들 춤을 기본적으로 엄청 잘 춤 실력에 비해 주목을 덜 받아서 아쉬워	0	0
The Beatles - Hey Jude (cover by 최진솔)	언니가 징을 치면 뭔지 아세요	0	0
[Teen Top TEEN TOP] - Not a joke @ Popular song inkigayo 130901	진짜 장난아냐는 년에 들어도 춤이랑 노래가 올드하지않네 칼군무랑 현란한 풋워크는 지금 봐도 멋지다 지금 나왔으면 급으로 떡상했을텐데 노래가 너무 일찍 나왔네	0	0
[BEAST] Good Luck @ popular song Inkigayo 140622	용준형 아쉽네 노래는 진짜 잘 만들엇는데 정준영이랑 단톡방은 왜해서 아티스트 하나 없어지네	0	0
슈퍼주니어 (Super Junior) Devil (데빌) 교차편집 (Stage Mix)	희철 미모 도 랐 니	0	0
[직캠] 백예린(Baek Yerin) - Square	근데 왜 음원 안내겠다고 했는지 이해가 간다 이 날 이 날씨 감정 분위기가 음원이랑은 확실히 다르듯  	0	0
[IU TV] 360° 공연 참 좋다!	 이 영상 눈물 포인트서일콘 다녀온 사람은 알 것 밤편지 떼창으로 부르고 자막으로 힘이 됐다고 본 순간 주르륵 ㅠ 힘이 돼서 다행이에요 언니 ㅠㅠㅠ	0	0
투피엠_핸즈업_댓글모음	와아무생각 없이 왔는데 내가 이렇게 빨리 온 줄은 몰랐네	0	0
데이식스(DAY6) - 한 페이지가 될 수 있게(Time of Our Life) 교차편집 (Stage Mix)	댓글 수시로 확인하여 관리하고 있습니다아티스트를 향한 비난의 댓글은 삼가주세요 게시할 시 무통보 삭제됩니다       	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	광고를 일부러 찾아서 왔습니다빙그레 당신들 최고야	0	0
ZE:A - Level Up, 제국의 아이들 - 이별드립, Music Core 20100724	이별각 한번만 더 쟀다간 뒤지게 쳐맞겠네ㅋㅋㅋㅋㅋ	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	후 마케팅팀 이제 광고 끝났소	0	0
이지금의 ASMR (IU's 10th Anniversary Gift)	지금도 보시는분 계시나요	0	0
유아(YooA) - 숲의 아이(Bon voyage) 교차편집(stage mix)	어디서 봤는데이번컨셉 모아나메리다인어공주 느낌이라고	0	0
[MPD직캠] 인피니트 엘 직캠 'Tell Me' (INFINITE L FanCam) | @MCOUNTDOWN_2018.1.11	와와 분내내 감탄밖에안나오네여 표정이며 춤이며ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	0	0
[무한도전] NO MERCI 댄스 매력 폭격기 댄싱킹 재석 (으쓱) ᕕ(ᐛ)ᕗ (으쓱) 몸짓 한 번이면 EXO 세 명 깔고(?) 간다?!	난 이 와중에  디오모자밑으로 미소짓는 눈빛에 심쿵ㅠ	0	0
[SUB] 저 이사했어요! 새 집 첫 브이로그. 서재 정리. 집김밥 만들어 먹기. (쿠키 영상 있음)	그런말 있었는데 메이크업쌤들한테 피부 제일 좋은연예인 누구냐고하면 다들 신세경이라고 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 진짜 너무 예쁜거 아니냐구 ㅠㅠㅠ 나라 왜 없냐구	0	0
이지금의 ASMR (IU's 10th Anniversary Gift)	 문지르르르  소근소근	0	0
[Teen Top TEEN TOP] - Not a joke @ Popular song inkigayo 130901	저 빨간 머리 분 센터인 건 진짜 신의 한수였음 저 노래 하면 저 분이 제일 먼저 떠오르고 아직도 생각남 갠적으로ㅠ	0	0
5개국어 작업멘트로 꼬셔보기	배속이랑 스킵을 건드리지않는 유일한 채널 초면에 죄송하지만 사랑합니다 ㅎㅎ 아마 제가 여자였어도 사랑스럽게 보였을 것 같아요 ㅋㅋㅋ	0	0
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오	북유럽 여행 강추합니다 진짜  걸어가는 아저씨도 옴므파탈 ㅠㅠㅠ	0	0
제 휴대폰 궁금하신가요? Are you curious about my cell phone?	팬들이 진짜 좋아하겠다 이 영상 ㅜㅜ 핸드폰 속 공개하기 쉽지않은데 언니 짱이에여 	0	0
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817)	 이게 있어야 진짜 후유증이다 ㅋㅋㅋㅋㅋㅋㅋ 그냥 이젠 이것도 노래의 한 부분임 ㄹㅇ ㅋㅋㅋㅋㅋㅋ	0	0
유희열의 스케치북 - 비스트 데뷔초 ＇Mystery＇ 춤추고 나서 민망함에 어쩔줄 몰라.20160722	데뷔때부터 팬이지만 이 춤 진짜 ㅋㅋㅋㅋ 언제봐도 미스테리함ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
Believer - Imagine Dragons (cover by jinsoulcoe)[4K]	피사의 사탑은 진솔님께 예를 갖추고 있을 뿐이다	0	0
[SUB] Q&A 답변 영상	진짜 어떻게 이렇게 똑소리나고 이쁘냐 이런 딸낳으면 소원이 없겠다 ㅠㅠ	0	0
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18	우리 나은이 얼굴 천재ㅠㅠㅠㅠ 음색도 얼마나 이쁘다구	0	0
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip"	야 이게 찐이다	0	0
놀라지마세요!!!!!!!실시간 민낯공개ㅋㅋㅋㅋ	솔라시도를 자주 봐서 그런지 무대메컵보다 생얼이 더 익숙한기분	0	0
B1A4_이게 무슨 일이야 (What's Going On by B1A4@Mcountdown 2013.5.9)	이때 유명하던 아이돌 모여서 콘서트 해줬으면 좋겠다 그러면 진짜 개재밌을거같은데	0	0
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24	최수빈 그 야리꾸리한 눈빛으로 카메라 쳐다보는게 반칙이야ㅠㅠㅠㅠ 그 표정은 어디서 배운거야 내가 치여 버렸다 머리는 또 복슬복슬 볶아가지구 왤케 잘생긴거야ㅠㅠㅠㅠㅠ	0	0
한예슬의 일상 메이크업은? | Daily Makeup	분명 대충 화장하신 것 같은데 결과물이 화보급이라 대유잼이네요 언니	0	0
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22)	유씨노벨 백현 찬열 세훈이 씹어먹던 시절 도경수랑 김종인은 남주 친구로 주로 나오고 김준면은 선도부장 학생회장 뭐 이런걸로 자주 나옴	0	0
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14	신은 모든걸 주셨나보다 ㅠㅠ이뻐죽겠네 진짜	0	0
Vlog. A Nervous Day in the Baeksang Arts Awards 🙊 + Aerial Yoga, Power Plate	사람이 어쩜 이렇게 말갛고 단정하고 조곤조곤한지ㅠ가슴 한 켠에 다들 안소희 있잖아요	0	0
191116 아이유(IU) - 미리 메리크리스마스 (Merry Christmas in Advance) 직캠 @ Love, Poem 부산 콘서트 앵앵콜 [4K 멀티캠]	흐엉 지은이가 불러주니까 진짜 크리스마스가 얼마 안남은 것 같은 느낌 난다	0	0
[IU] dlwlrma(이지금) & Jam Jam(잼잼) Concert Live Clip (@ 2017 Tour ‘Palette’)	이지은인데 뭐가 안 좋냐만은 잼잼은 진짜 너무 멋있어	0	0
090505 EBS꿈과희망을찾아서-10점만점에10점.tp	우리나라 어린이 점만점에 점ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
[IU] 'BBIBBI’ ('dlwlrma' Concert Mix Ver.) 스페셜 영상	카엠 열일하는거 ㄹㅇ루 아이돌 소속사 같쟈나 킹갓지은 갓삐삐 억뷰 축하합니당	0	0
한예슬의 일상 메이크업은? | Daily Makeup	와 광고아니구 광고모델 찐이세여	0	0
U-Kiss - ManManHaNi, 유키스 - 만만하니, Music Core 20091114	알았어 안만만해	0	0
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오	음 좀 지나치게 핫해서 몸에 해롭다	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한명이 노래부르면 옆에서 다른 한명이 춤추는게 개웃김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
[8K직캠] 아이유 - 너랑 나 (IU - YOU&I FAN CAM) [유희열 없는 스케치북] [You Heeyeol's Sketchbook] 20200918	유희열의 스케지북보면서 방에있돈 응원봉 켰어요특히 너랑나가 대박ㅠㅠㅠㅠㅠㅠ 너랑나는 콘서트의 하이라이트 아이유참좋다	0	0
[11.12.16] 뮤직뱅크 보이프렌드 - 내가갈게 /Musicbank Boyfriend - I'll be there live	핵띵곡 년에도 들으러 왔어용	0	0
[IU] 'BBIBBI’ ('dlwlrma' Concert Mix Ver.) 스페셜 영상	어떤의상도 다 소화하는 당신은 참	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	한올 언니 커버 이렇게 하시면 세계적인 유튜버 밖에 못 돼요	0	0
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14	와 얘는 진짜 이쁘네 걍 만능형인 듯	0	0
유노윤호 “창민아 생일 축하한다!!!!!”	결혼식장 유노윤호 등장할때 기대합니다촹뮈나 겨론 축화한다아아아아아아아ㅏㄹㄱ	0	0
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix)	오빠들 돌아와지금 아이돌판에 내가 오빠라 부를 사람은 없어투피엠 빅스슈주인피니트 다들 내게로 와 누가 귀여운남자들 좋대ㅠ누구야 오빠들은 영원히 섹시만 해줘 평생	0	0
The Beatles - Hey Jude (cover by 최진솔)	언니 노래 듣고 너무 쩔어서 이마를 탁 쳤더니 거북목이 치료됐어요	0	0
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival	안어울리면 좀 어때 해보고 싶은거 해봐여지 맨날 똑같은 스타일링 재미없자나 개공감 저도 도전해봐야겠어요	0	0
비스트(BEAST)_숨(Breath)_교차편집(stage mix)	할미땐 비스트가 명이었단다	0	0
180930 아이유(IU) 좋은날 + 너랑나 + 금요일에만나요 + 너의의미 [삼성카드홀가분마켓] 4K 직캠 by 비몽	시원한 바람이랑 청량한 아이유 목소리랑 맑은하늘 생각하니까 분위기 너무 최고일것같다ㅠㅠ	0	0
[IU] 'eight' Acoustic Ver. Live Clip	아이유님 생일축하합니다 앞으로 꽃길만걸어요	0	0
[IU TV] '밤편지(Through the Night)' M/V Making	여러분 댓글에 비판이 아닌 비난 및 섹드립 패드립이 보일시 신고해주세요 캡쳐하시면 더좋구요 우리모두 아이유를 보호합시다	0	0
[IU TV] 100만 구독 달성 기념!! '이지금에게 물어봐'	방금 드라마 보고 왔는데 언니 입은 옷 완전 이뻐요 오늘 방영된 회차에 나오는 옷을 입고 나오시다니	0	0
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집)	잇츠 얼롸잇 할 때 느낌이 쉬쉬 괜찮아 이느낌  애 얼르듯이 달래서 데려가길래 얼떨결에 어어어 하고 따라갔는데 완전 천국을 맛봐버린거야	0	0
[BEAST] Good Luck @ popular song Inkigayo 140622	윤두준 진짜 개존잘이다	0	0
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun	이제 이 영상에 하도 고여서 예전만큼 열심히 댓글은 안 달지만 보는 횟수는 변함없음 휴 존버단 나와봐 같이 존버하자	0	0
마법소녀광희_댓글모음	아따 기광이 귀엽네	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	ㅋㅋㅋㅋㅋㅋㅋ 아 여기댓글 보니까 여자들 드립치는거 개찰지고 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
[IU TV] 내가! 마! 억수로! 좋아한다고!	뭐야 다 영어자너 그르면 나도 분위기 맞쳐서    음다음 영어는 뭐쓰지아는게없구나개에서 올리지마세요 올리는순간 계삭임	0	0
우리집 준호	허ㅋ 참내 가자 너네집 가자	0	0
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K]	실력이 거품이시네요	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	타팬인데 가수는 가수다 마마무는 마마무다 잘하네	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	이게 원곡이 따로 있는건가요 참 듣기좋네요음원을 정식으로 내셨으면 좋겠어요그리고 노래도 노래인데깨알같이 빙그레 제품으로 디자인된 그림 찾는 재미도 좋네요 ㅎ	0	0
[IU TV] HAPPY IU DAY (With. 유애나)	타팬이지만 팬사랑 아무리 봐도 찐이다 진짜ㅠㅠㅠㅠㅠㅠㅠㅠ	0	0
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix)	헐 이게 년도 퇴폐섹시 남돌은 얘들이 원조였구만 노래가 더 끈적했으면 더 쩔었을 것 같은데	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	노래를 들은 소감  빙그레가 옳았어 노래가 좋았으니 한번 더 봐야지초반부의 보를 다시 듣고  농담 금지가 옳았어	0	0
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons	서울예대 총장합격이요	0	0
191102 아이유(IU) - 이런 엔딩(Ending scene) 직캠 @ Love, Poem 광주 콘서트 [4K 멀티캠]	아이유 연기하더니 노래할때 감정이 더 좋아짐거 같다 원래 좋았는데 더	0	0
[MPD직캠] 2PM 택연 직캠 우리집 Taecyeon My house Fancam Mnet MCOUNTDOWN 150618	이분도 좀 열정이 많을 것 같이 생기셨는데	0	0
오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P]	비니 검은 옷 입고 머리띠 한거세상 고급스러움 미쳣음 이거 보고 입덕함	0	0
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix)	이제 다시 밴드뜰 때 됐지 데이식스도 엔플라잉도 더 떠라ㅠㅠ댄스그룹아이돌팬이지만 밴드노래도 정말 좋아하는 사람이라마마같은데서 상도 받고 그래라ㅠㅠ	0	0
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun	년 덕질 준호 쭉 최애였던 사람으로서 우리집준호 붐이 굉장히 좋으면서도 나만 아는 맛집 전국방송 나간 느낌이라 슬프다 그래도 이렇게 좋아할 거면 계속 좋아해주세요 감사합니다	0	0
Believer - Imagine Dragons (cover by jinsoulcoe)[4K]	  최진솔 싫어하는 사람 있나	0	0
[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10	소녀시대 팬분들 응원 소리 짱이다	0	0
[IU] 신입사원 이지동의 ASMR	아이유님께서 말씀해주신것도 아니고 이제 막 들어온 신입사원분이 주워들으신 내용이라 그렇게 믿음직한 소스는 아니네요	0	0
[세로 직캠] 아이유 - 무릎 (IU - Knees FAN CAM) [유희열 없는 스케치북] [You Heeyeol’s Sketchbook] 20200919	시간 넘게 녹화하느라 웃고 있었음에도 지친게 보였어요 아이유님 항상 저희 곁에 있어주어서 고마워요 항상 행복해주세요	0	0
[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10	소녀시대는 년차내공으로 엄청 행복해보인다	0	0
투피엠_핸즈업_댓글모음	농염한 회오리감잨ㅋㅋㅋㅋㅋㅋ아나 빵터졌넼ㅋㅋㅋㅋㅋ	0	0
[SUB] 저 이사했어요! 새 집 첫 브이로그. 서재 정리. 집김밥 만들어 먹기. (쿠키 영상 있음)	기다려 하는뎈ㅋㅋㅋㅋㅋㅋㅋ 다 약속한 듯이 입을 아 벌리고 있는데 너무 웃기고 귀여우ㅏ욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18	외국 힙합과 이나은의 공통점	0	0
우리집 준호	저런 발칙한 춤은 도대체 누가 만든거지 개섹시하네 ㅜㅜ 준호보러 왔다가 옆에 춤추는 고귀남 이었던거 알고감	0	0
슈퍼주니어 (Super Junior) Devil (데빌) 교차편집 (Stage Mix)	 이부분 진자 몇번을 돌려봤는지 모르겟음 ㅜㅠㅜ	0	0
[Comeback Stage] TVXQ - Something, 동방신기 - 썸씽, Music core 20140104	와 수트에 반바지 다른 아이돌이 입었으면 사립학교 초등학생같아 보였을것 같은데 피지컬 좋은 최강창민이 입으니까 그냥 고급스럽넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집	제발 우리 빅스 살려ㅜㅜ이미지 어쩔래 진짜ㅠ 속상하다ㅜ	0	0
아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE	와 월클 개쩐다 나도 아이유 콘서트 가보고싶다	0	0
[IU] 'Blueming' 응원법	후배가수 유산슬 보고 또 생각나서 대선배 지은이블루밍 보러 왔어요	0	0
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P]	아린이 얼굴 무슨일이야 진짜 매활동마다 리즈네	0	0
[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')	와 월클 개쩐다 나도 아이유 콘서트 가보고싶다	0	0
[SUB]신나는 마카롱클래스 수강생일상/쌀식빵 만들기 Exciting daily life of a Macaron class student/Making rice-flour bread	연옌분들중에 진정한 리얼 일상 브이로그	0	0
"SS501 ""UR MAN"" (live) - HD 720p"	키야 비쥬얼들이 장난아니데 ㅋㅋ다들 길쭉길쭉하고 ㅋㅋ	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	마케팅 직원들 상줘야할듯ㅋㅋㅋ빙그레 세계관 생기고 괜히 생각나서 더위사냥 뚱바 더 사먹게되네요ㅋㅋㅋ이런거 재밋고 좋아요	0	0
180930 아이유(IU) 좋은날 + 너랑나 + 금요일에만나요 + 너의의미 [삼성카드홀가분마켓] 4K 직캠 by 비몽	진짜 대한민국의 보석중 하나다	0	0
아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE	안본 사람은 있어도 한번만 본 사람은 없다는 그 영상	0	0
우리집 준호	그래요 박진영씨 당신이 이겼어요 알겠으니 빨리 투피엠같은 남돌 데려와 나 정말 미치기 전에	0	0
[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')	안본 사람은 있어도 한번만 본 사람은 없다는 그 영상	0	0
[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126	ㄹㅇ 라송은 그냥 축제같고 진짜 띵곡이였는데 무대 자체가 마치 축제 같았음	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	내가 진짜 광고를 검색해서 올줄은 몰랐다 	0	0
TVXQ - Mirotic, 동방신기 - 주문, Music Core 20081025	당장 어제 찍은 무대라해도 믿겠다 년전인데 촌스러운 구석이 하나도 없네	0	0
[IU TV] 옥상으로 따라와! '에잇'(Prod.&Feat. SUGA of BTS) M/V 비하인드	아이유는 그냥 좋다 아이유 좋아하는데 이유가 필요할까	0	0
[Comeback Stage] TVXQ - Something, 동방신기 - 썸씽, Music core 20140104	이 노래가 깡보다 한참전애 나온 노래라니깡의 시간은 어디로 흐르고 있는가	0	0
[IU TV] 수상한 영업이 시작된다! (호텔 델루나 티저 메이킹)	빵에서 진지한 맛나는거 싫어한다닠ㅠㅠㅋㅋㅋㅋㅋㅋㅋ넘 귀엽자너ㅠㅠㅠㅠㅜ	0	0
[SUB] Q&A 답변 영상	그냥 아주 우와  말도 잘하고 성실하고 목소리 이쁘고 얼굴이쁘고 세상 다가지세요 하아 	0	0
[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126	 이거 내가 부른건 알고 있지 라는 손짓	0	0
IU(아이유) - 너의 의미 Concert Live Clip (@ 2018 Tour '이 지금 dlwlrma')	진짜 너의 의미는 아이유는 산뜻하고 바이브레이션 미쳤고 ㅠㅠ 떼창은 들어보니 유애나는 다 노래 잘해 ㅠㅠ	0	0
[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10	소녀시대  망했다고  했던 것들  다 나와  소녀시대는  탑이다  무개념들아	0	0
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야	아이돌 말고 이런 가수들이 엠카나 음악중심에 나오는 모습을 보고싶다	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	진짜 제일 준비 없이 부른거같은데 제일 비슷하다ㅋㅋㅋㅋㅋ	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	여기 아직도 오는사람이 있는가 	0	0
은하라비_블라썸_댓글모음	박보검 아이린 뮤뱅엠씨 보다가 이거보니까 찐 비지니스다          	0	0
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야	드럼 베이스 다 너무 좋네요 사운드에 녹네요 그리고 코러스도 너무좋음 백예린이랑 너무 잘 융화 된다 해야할까 여자코러스분 너무잘하네요 남성분도 중저음 깔리는 음이 너무좋음	0	0
10.02.21. ZE:A Mazeltov	 일년과 한달의 갭은 너무 큰 거 아니냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
데이식스(DAY6) - Sweet Chaos 교차편집 (Stage Mix)	클릭할 수 밖에 없는 대존엄썸네일 본 교차편집중에 젤 깔끔하고 포인트 잘 잡으셨내요 최고최고 ㅠㅠ	0	0
[MPD직캠] 동방신기 직캠 4K '운명(The Chance of Love)' (TVXQ! FanCam) | @MCOUNTDOWN_2018.4.12	확실히 다른 아이돌과는 무게가 다르다	0	0
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14	보통은 데뷔무대가 흑역사로 남거나 그러는데 얘네는 데뷔무대를 레전드로 찍었어	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	아니 왜 이러시는 이유가 있을거 아니에요 치면 이영상이 뜨는건데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 어이없엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19]	박진영이 해야할일 우리집하니뿐 들고 재컴백시키기 각멤버 직캠 만들기 무조건 세로 무조건 의상은 슬렉스에 단추푼 셔츠	0	0
TVXQ - The way U are, 동방신기 - 더 웨이 유 아, Music Camp 20040717	시아준수 머리 뭐야하고 들어왔는데 찐은 영웅재중이었다	0	0
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야	백예린 마케팅 전략  실력	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	잃어버린 댓글들을 찾습니다 그럼 누구 잘못인데 ㅅㅂ 잘못한 문어라고 쳐도 나오네 ㅋㅋㅋ아 진짴ㅋ	0	0
