Unnamed: 0,title,text,label,type,tokenized
3617,마법소녀 광희,이 영상은 약간유튜브 레전드 댓글창 집약체같음표정 바알원멤버 후유증노래   노동요,0,0,"['이', '영상', '은', '약간', '유튜브', '레전드', '댓글', '창', '집', '약체', '같', '음', '표정', '바알', '원', '멤버', '후유증', '노래', '노동요']"
2494,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],여기가 그유명한 움집이여도 간다는곳입니까ㅋㅋㅋㅋ,0,0,"['여기', '가', '그', '유명', '한', '움집', '이', '여도', '간다는', '곳', '입니까', 'ㅋㅋ', 'ㅋㅋ']"
7102,겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,탑배우는 진짜 다르구나 존엄하다 용안 내 꾸진 폰을 뚫고나오는 미모  다음생엔 조금이라도 닮고싶오,1,5,"['탑', '배우', '는', '진짜', '다르', '구나', '존엄', '하', '다', '용안', '내', '꾸', '진', '폰', '을', '뚫', '고', '나오', '는', '미모', '다음', '생', '엔', '조금', '이', '라도', '닮', '고', '싶', '오']"
7888,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),우리나라 희망편 임한올이 있다절망편 임한올이 한명밖에 없다,1,5,"['우리', '나라', '희망', '편', '임한', '올', '이', '있', '다', '절망', '편', '임한', '올', '이', '한', '명', '밖에', '없', '다']"
7207,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),자기 집으로 가자고 했는데 내가 거절했어한순간에 다들 입대 하더라너무 힘들어 지금도 울고 있어보고 싶다 매일 밤 자기 집 가자고 하던 게,1,5,"['자기', '집', '으로', '가', '자고', '했', '는데', '내', '가', '거절', '했', '어', '한', '순간', '에', '다', '들', '입대', '하', '더라', '너무', '힘들', '어', '지금', '도', '울', '고', '있', '어', '보', '고', '싶', '다', '매일', '밤', '자기', '집', '가', '자고', '하', '던', '게']"
8060,사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],솔직히 이건 잔나비가 입금해줘야한다,1,5,"['솔직히', '이건', '잔나비', '가', '입금', '해', '줘야', '한다']"
7937,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,방금 손병호게임하다가 언니 좋은 사람 손접어 하니까 지구가 반으로 접혔는데 아르헨티나 사람이 앞에 있어서 인사했어요,1,5,"['방금', '손병호', '게임', '하', '다가', '언니', '좋', '은', '사람', '손', '접', '어', '하', '니까', '지구', '가', '반', '으로', '접혔', '는데', '아르헨티나', '사람', '이', '앞', '에', '있', '어서', '인사', '했어요']"
8148,[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,내가하면 겨드랑이 자랑춤 서수진이하면 섹시 그자체,1,5,"['내', '가', '하', '면', '겨드랑', '이', '자랑', '춤', '서수진', '이', '하', '면', '섹시', '그', '자체']"
8276,[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,월에 보시는분 있으신가요 그렇다면 좋아요를 눌러주세요 알림뜰때마다 한번씩 더보게요 여러분의 한표한표가 제 삶의 낙이 됩니다,1,5,"['월', '에', '보', '시', '는', '분', '있', '으신', '가요', '그렇', '다면', '좋', '아요', '를', '눌러', '주', '세요', '알림', '뜰', '때', '마다', '한', '번', '씩', '더', '보', '게', '요', '여러분', '의', '한', '표', '한', '표', '가', '제', '삶', '의', '낙이', '됩니다']"
3459,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),왜 하필이면 코딱지만한 광희 파트 때 홍보하는데ㅋㅋㅋ 황광희 웃고있는 게 더 아련해보임ㅋㅋㅋㅋ,0,0,"['왜', '하필', '이', '면', '코딱지', '만', '한', '광희', '파트', '때', '홍보', '하', '는데', 'ㅋㅋㅋ', '황광희', '웃', '고', '있', '는', '게', '더', '아련', '해', '보임', 'ㅋㅋ', 'ㅋㅋ']"
6533,"(VLOG) 침대생활,요술침대,댓글달기,배달음식,아이스크림,식곤증,비타민,빨래,재택근무,잠의늪..",혼자 살면 저 침대 꼭 사야지 침대 이름은 솔라 침대로 기억해야지,0,0,"['혼자', '살', '면', '저', '침대', '꼭', '사', '야지', '침대', '이름', '은', '솔라', '침대', '로', '기억', '해야지']"
8609,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],예전에는 근육 빵빵한 남자가 제일 좋았는데 지금은 근육 빵빵한 남자가 제일 좋음,1,5,"['예전', '에', '는', '근육', '빵빵', '한', '남자', '가', '제일', '좋', '았', '는데', '지금', '은', '근육', '빵빵', '한', '남자', '가', '제일', '좋', '음']"
3806,"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",아 존나 이뻐 ㄹㅇ수지도 언뜻보이고 아이린도 좀 보이고,0,0,"['아', '존나', '이뻐', 'ㄹ', 'ㅇ수지도', '언뜻', '보이', '고', '아이린', '도', '좀', '보이', '고']"
8129,[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,추천영상에 뜨지 않아도 스스로 검색해서 찾아온분들의 비율을 선정하기 위해 있는 댓글입니다스스로 검색해서 오신분들만 좋아요를 눌러주세요이준호황찬성제대날만기다린다 협회,1,5,"['추천', '영상', '에', '뜨', '지', '않', '아도', '스스로', '검색', '해서', '찾아온', '분', '들', '의', '비율', '을', '선정', '하', '기', '위해', '있', '는', '댓글', '입니다', '스스로', '검색', '해서', '오', '신', '분', '들', '만', '좋', '아요', '를', '눌러', '주', '세요', '이준호', '황찬성', '제대', '날', '만', '기다린다', '협회']"
4732,[MPD직캠] 소녀시대 직캠 4K 'All Night' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10,소녀시대가 걸그룹의 교과서인 이유는 춤을 누가 덜 못추든 잘추든 어우러져서 하나같이 추는 것이 클라스가 다르다고 느낀다ㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜ,0,0,"['소녀', '시대', '가', '걸', '그룹', '의', '교과서', '인', '이유', '는', '춤', '을', '누가', '덜', '못추', '든', '잘', '추', '든', '어우러져서', '하나', '같이', '추', '는', '것', '이', '클라스', '가', '다르', '다고', '느낀다', 'ㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜ']"
4461,(ENG) 골든디스크 시상식 겟 레디 위드 미 | Golden Disc Awards Get Ready With Me,진짜 이언니 최고다 멋있어 짜릿해,0,0,"['진짜', '이', '언니', '최고', '다', '멋있', '어', '짜릿', '해']"
7531,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,교수님 노래 그렇게 하는거 아닌데,1,5,"['교수', '님', '노래', '그렇게', '하', '는', '거', '아닌데']"
8504,[IU TV] 내가! 마! 억수로! 좋아한다고!,언니 세상사람들이 예뻐하니깐 세상이 자기꺼같죠 곧 우주가 니꺼야,1,5,"['언니', '세상', '사람', '들', '이', '예뻐', '하', '니깐', '세상', '이', '자기', '꺼', '같', '죠', '곧', '우주', '가', '니', '꺼야']"
7315,한예슬의 일상 메이크업은? | Daily Makeup,이걸 보면서 알았습니다 내가 화장을 못하는게 아니라 얼굴이 못하는거였음을언니 미모에 감복하고 울고 갑니다,1,5,"['이걸', '보', '면서', '알', '았', '습니다', '내', '가', '화장', '을', '못', '하', '는', '게', '아니', '라', '얼굴', '이', '못', '하', '는', '거', '였음을', '언니', '미모', '에', '감복', '하', '고', '울', '고', '갑니다']"
8311,[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,이 직캠을 이제야 알다니 인생 헛살았다,1,5,"['이', '직', '캠', '을', '이제야', '알', '다니', '인생', '헛살', '았', '다']"
7987,한예슬의 일상 메이크업은? | Daily Makeup,아미쳤네 첫 시작에 개이뻐서 이미 화장한줄 알았는데 화장시작하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅜㅜㅠㅠㅠㅜ언니당신,1,5,"['아', '미쳤', '네', '첫', '시작', '에', '개', '이뻐서', '이미', '화장', '한', '줄', '알', '았', '는데', '화장', '시작', '하', '네', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', '큐', 'ㅜㅜㅠㅠㅠㅜ언니당신']"
2765,[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126, 아니 마이크를 거의 볼에 대고 있는데 ㅋㅋㅋㅋㅌㅋㅌㅋㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,"['아니', '마이크', '를', '거의', '볼', '에', '대', '고', '있', '는데', 'ㅋㅋ', 'ㅋㅋ', 'ㅌㅋ', 'ㅌㅋㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
3807,크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,어떤 여자에게 하는말 같지만 가사를 잘보면 어쩌면 그냥 귀여운 고양이 한테 하는말이 아닌가 싶음,0,0,"['어떤', '여자', '에게', '하', '는', '말', '같', '지만', '가사', '를', '잘', '보', '면', '어쩌면', '그냥', '귀여운', '고양이', '한테', '하', '는', '말', '이', '아닌가', '싶', '음']"
5685,아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE,독보적여자솔로일 뿐만 아니라 싱어송라이터이기도함ㅠㅜ작곡작사 능력까지 탑이라니 증말 엄청난 능력캐진짜모든 노래가다좋다니 신기해,0,0,"['독보', '적', '여자', '솔로', '일', '뿐', '만', '아니', '라', '싱어', '송라이터', '이', '기', '도', '함', 'ㅠㅜ작곡작사', '능력', '까지', '탑', '이', '라니', '증말', '엄청난', '능력', '캐', '진짜', '모든', '노래', '가', '다', '좋', '다니', '신기', '해']"
8053,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],진짜 국방부뭐하는거야 이준호 뱉어줘 진짜제발 나이제 돈번단말이야,1,5,"['진짜', '국방부', '뭐', '하', '는', '거', '야', '이준호', '뱉', '어', '줘', '진짜', '제발', '나', '이제', '돈', '번단', '말', '이', '야']"
7318,최강창민 170516 서울경찰홍보단 Dance Medley,어떻게 동작하나하나 손짓하나도 저렇게 세련되게추냐 우와 저런춤사위 첨봄ㅋㅋㅋㅋ 댄스계 재벌같은 느낌,1,5,"['어떻게', '동작', '하나하나', '손짓', '하나', '도', '저렇', '게', '세련', '되', '게', '추', '냐', '우와', '저런', '춤사위', '첨', '봄', 'ㅋㅋ', 'ㅋㅋ', '댄스', '계', '재벌', '같', '은', '느낌']"
7596,180930 아이유(IU) - 너랑 나 (You & I) [삼성카드홀가분마켓] 4K 직캠 by 비몽,라이브 미쳤다 너랑나 노래방에서 한번이라도 불러본 사람은 알거임 얼마나 어려운노래인짘ㅋㅋ 부르다가 죽을뻔 아이유는 춤추면서 저 고음을해내네,1,5,"['라이브', '미쳤', '다', '너', '랑', '나', '노래방', '에서', '한', '번', '이라도', '불러', '본', '사람', '은', '알', '거', '임', '얼마나', '어려운', '노래', '인', '짘ㅋㅋ', '부르', '다가', '죽', '을', '뻔', '아이유', '는', '춤추', '면서', '저', '고음', '을', '해내', '네']"
1863,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 이거 진심같은데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㅋㄴㅋㅋㅋㄴㅋ,0,0,"['이거', '진심', '같', '은데', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㄴ', 'ㅋ', 'ㄴ', 'ㅋㅋㅋ', 'ㄴ', 'ㅋ']"
5368,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22), 형 나 남잔데 반하겠어,0,0,"['형', '나', '남잔데', '반하', '겠', '어']"
7266,[100203] 2PM - Heartbeat @ Seoul Music Awards,준호는 왜 옷을 입고 있나요,1,5,"['준호', '는', '왜', '옷', '을', '입', '고', '있', '나요']"
7099,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],간주부분에 머리 돌리는 안무 만든사람 진짜 방에 가둬두고 몇 시간동안 칭찬해주고싶다 후,1,5,"['간주', '부분', '에', '머리', '돌리', '는', '안무', '만든', '사람', '진짜', '방', '에', '가둬', '두', '고', '몇', '시간', '동안', '칭찬', '해', '주', '고', '싶', '다', '후']"
8436,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,야 손가락 피난다 약좀 줘봐무슨약 후시딘마데카솔 최진솔,1,1,"['야', '손가락', '피난', '다', '약', '좀', '줘', '봐', '무슨', '약', '후시', '딘', '마', '데카', '솔', '최진솔']"
6668,[11.12.16] 뮤직뱅크 보이프렌드 - 내가갈게 /Musicbank Boyfriend - I'll be there live,인피니트 하얀겨울이랑 보프 내가갈게는 겨울되면 자연스럽게 찾아듣게됨,0,0,"['인피니트', '하얀', '겨울', '이랑', '보프', '내', '가', '갈게', '는', '겨울', '되', '면', '자연', '스럽', '게', '찾', '아', '듣', '게', '됨']"
5606,[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126,난 바로는 대체 왜 나왔는지가 년째 의문이다,0,0,"['난', '바로', '는', '대체', '왜', '나왔', '는지', '가', '년', '째', '의문', '이', '다']"
8492,오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P],효정또 물보라를 일으켜 따따따따따따따따따따승희또 물보라를 일으켜 따따따따따따따따따따아린또 물보라를 일으켜 따따따따따따따따따따미미또 물보라를 일으켜 따따따따따따따따따따,1,4,"['효정', '또', '물보라', '를', '일으켜', '따따따따', '따따따', '따따따', '승희', '또', '물보라', '를', '일으켜', '따따따따', '따따따', '따따따', '아린', '또', '물보라', '를', '일으켜', '따따따따', '따따따', '따따따', '미미', '또', '물보라', '를', '일으켜', '따따따따', '따따따', '따따따']"
8121,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],이 언니는 태어났을때 응애소리도 고급질 것 같아,1,5,"['이', '언니', '는', '태어났', '을', '때', '응애', '소리', '도', '고급', '질', '것', '같', '아']"
3597,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),임시완이 드라마에서 아이돌 역할 연기하는게 이것보단 더 잘할듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,"['임시완', '이', '드라마', '에서', '아이돌', '역할', '연기', '하', '는', '게', '이것', '보단', '더', '잘', '할', '듯', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋ']"
5820,[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10,노래도 진짜 개쥬아ㅜㅜ 아 이쁘다 근데 유리옷 천모잘랐나,0,0,"['노래', '도', '진짜', '개', '쥬', '아', 'ㅜㅜ', '아', '이쁘', '다', '근데', '유리', '옷', '천', '모잘랐', '나']"
8378,오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],효정이 확신했어 할때 왜이렇게 희망차고 행복하냐 ㅋㅋㅋㅋ,1,5,"['효정', '이', '확신', '했', '어', '할', '때', '왜', '이렇게', '희망차', '고', '행복', '하', '냐', 'ㅋㅋ', 'ㅋㅋ']"
7582,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],이 노래  준케이 자작곡이야 아 진짜 평소 정신상태가 어떻길래  노래부르는 내내  게슴츠레한 수작부리는 거 같더만 존나 바람직하네,1,5,"['이', '노래', '준', '케이', '자작곡', '이', '야', '아', '진짜', '평소', '정신', '상태', '가', '어떻', '길래', '노래', '부르', '는', '내내', '게슴츠레', '한', '수작', '부리', '는', '거', '같', '더만', '존나', '바람직', '하', '네']"
8188,마법소녀 광희,키  ㅆ발기광  하광희  어머 이게뭐야 내가 이렇게 콜라보를 하게 될줄 누가 알았겠어 정말 파트도 많고 너무 좋다 정말,1,5,"['키', 'ㅆ발기광', '하광희', '어머', '이게', '뭐', '야', '내', '가', '이렇게', '콜라보', '를', '하', '게', '될', '줄', '누가', '알', '았', '겠', '어', '정말', '파트', '도', '많', '고', '너무', '좋', '다', '정말']"
7190,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),이 영상을 보고 옥택연이 내 진정한 이상형이다 깨달았습니다 어께키 사나운 얼굴이지만 순수한 듯한 묘한 얼굴 다들 준호집 외칠때 빈집털이 하겠습니다 전 택연집 갑니다,1,5,"['이', '영상', '을', '보', '고', '옥택연', '이', '내', '진정', '한', '이상', '형', '이', '다', '깨달', '았', '습니다', '어께', '키', '사나운', '얼굴', '이', '지만', '순수', '한', '듯', '한', '묘한', '얼굴', '다', '들', '준호', '집', '외칠', '때', '빈', '집', '털', '이', '하', '겠', '습니다', '전', '택연', '집', '갑니다']"
4730,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),이노래때문에 기존 남자아이돌 대부분이휘청거렸지,0,0,"['이', '노래', '때문', '에', '기존', '남자', '아이돌', '대부분', '이', '휘청거렸', '지']"
5316,[Bonus Video] 2PM CONCERT HOUSE PARTY “I`m Your Man (Kor Ver.)” 택연 FOCUS,짐승돌 찢택연 이해못했던 어렸던 나 내 마음을 찢어놓아서 결국 짐승이 되게 만드는 존재였어,0,0,"['짐승돌', '찢', '택연', '이해', '못', '했', '던', '어렸', '던', '나', '내', '마음', '을', '찢', '어', '놓', '아서', '결국', '짐승', '이', '되게', '만드', '는', '존재', '였', '어']"
6699,빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),우리집 준호에서 여기까지 왔다 이것도 역주행 해줘 젭알,0,0,"['우리', '집', '준호', '에서', '여기', '까지', '왔', '다', '이것', '도', '역주행', '해', '줘', '젭', '알']"
7338,내가 보고 싶어서 만든 2PM 고화질 고음질 무대 모음,삶의 의미또 하나 추가하고 갑니다감사합니다,1,5,"['삶', '의', '의미', '또', '하나', '추가', '하', '고', '갑니다', '감사', '합니다']"
7287,투피엠_핸즈업_댓글모음,닉쿤보면 남자들이 여자얼굴보면서 베이비 페이스에 몸매는 예술이라고 했던말이 이제야 이해가 간다,1,5,"['닉쿤', '보', '면', '남자', '들', '이', '여자', '얼굴', '보', '면서', '베이비', '페이스', '에', '몸매', '는', '예술', '이', '라고', '했', '던', '말', '이', '이제야', '이해', '가', '간다']"
4432,[SUB] 10일간의 배부른 챌린지 기록 (쿠키영상 있음),나긋하고 조근조근한 목소리가 있는 브이로그은근 소소한 웃음 포인트가 있는 브이로그여하튼 여긴 브이로그 맛집언니 브이로그 해줘서 고마워유,0,0,"['나긋', '하', '고', '조근조근', '한', '목소리', '가', '있', '는', '브이', '로', '그', '은근', '소소', '한', '웃음', '포인트', '가', '있', '는', '브이', '로', '그', '여하튼', '여긴', '브이', '로', '그', '맛집', '언니', '브이', '로', '그', '해', '줘서', '고마워', '유']"
3496,JYP식당에서 유기농 잔뜩 섭취 후! 박진영선배님께서 하신 말씀은?,이런거 볼때마다 느끼는건데 영어댓이랑 한국어댓 나누는기능따로있었음좋겠다 온통 외국인들밭이라 한국인들 찾기가 힘드네ㅠ,0,0,"['이런', '거', '볼', '때', '마다', '느끼', '는', '건데', '영어', '댓', '이랑', '한국어', '댓', '나누', '는', '기능', '따로', '있', '었', '음', '좋', '겠', '다', '온통', '외국인', '들밭', '이', '라', '한국인', '들', '찾', '기', '가', '힘드', '네', 'ㅠ']"
8083,The Beatles - Hey Jude (cover by 최진솔),인생은 멀리서보면 희극가까이서보면 비극언니의 보이스는 성은이 망극,1,1,"['인생', '은', '멀리', '서', '보', '면', '희극', '가까이', '서', '보', '면', '비극', '언니', '의', '보이스', '는', '성', '은', '이', '망극']"
7077,[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,국가 차원으로 얼굴에 보험 좀 넣어주세요 진짜로얼굴에서 빛이난다 빛이,1,5,"['국가', '차원', '으로', '얼굴', '에', '보험', '좀', '넣', '어', '주', '세요', '진짜로', '얼굴', '에서', '빛', '이', '난다', '빛', '이']"
1393,[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,여자 아이돌 입덕직캠 조회수 순위등 에이프릴 나은등 있지 유나등 있지 류진,0,0,"['여자', '아이돌', '입', '덕', '직', '캠', '조', '회수', '순위', '등', '에이', '프릴', '나', '은', '등', '있', '지', '유나', '등', '있', '지', '류진']"
8278,[직캠] 백예린(Baek Yerin) - Square,이날 비바람 불고 우비 쓰고 그랬다던데 비바람을 봄바람으로 만들어버림,1,5,"['이날', '비바람', '불', '고', '우비', '쓰', '고', '그랬', '다던데', '비바람', '을', '봄바람', '으로', '만들', '어', '버림']"
5290,♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,그게 정말 옳은 일이오 말하자마자 바나나우유가 노래하는거 진짜 소름돋는다ㅠㅠ 너무 목소리 좋아ㅠㅠㅠ,0,0,"['그게', '정말', '옳', '은', '일', '이', '오', '말', '하', '자마자', '바나나', '우유', '가', '노래', '하', '는', '거', '진짜', '소', '름돋는다ㅠㅠ', '너무', '목소리', '좋', '아', 'ㅠㅠㅠ']"
6832,[입덕직캠] 더보이즈 주연 직캠 4K ‘주문(MIROTIC)’ (THE BOYZ JUYEON FanCam) | @MCOUNTDOWN_2020.3.5,하 생긴 건 이래 좀 차갑게 생겼어도 울 아기 하는 짓은 진짜 그냥 아기임 ㄹㅇ 아기임 정말 너무 베이비ㅠ 반박은 안 받음 왜냐면 그냥 아기니까,0,0,"['하', '생긴', '건', '이래', '좀', '차갑', '게', '생겼', '어도', '울', '아기', '하', '는', '짓', '은', '진짜', '그냥', '아기', '임', 'ㄹ', 'ㅇ', '아기', '임', '정말', '너무', '베이비', 'ㅠ', '반박', '은', '안', '받', '음', '왜냐면', '그냥', '아기', '니까']"
4459,오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P],번만 더 들으면 번째 듣는다,0,0,"['번만', '더', '들으면', '번', '째', '듣', '는다']"
6810,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,이정도 쯤이야 나는 껌이지 ㅋ,0,0,"['이', '정도', '쯤', '이', '야', '나', '는', '껌', '이', '지', 'ㅋ']"
1294,사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],이 언니 최근 근황 앞머리 잘못 자르셔서 엄청 짧아지심ㅋㅋㅋ 그래서 누가 초코송이 같다고 해서 그거 프사로 해두심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,"['이', '언니', '최근', '근황', '앞머리', '잘못', '자르', '셔서', '엄청', '짧', '아', '지심', 'ㅋㅋㅋ', '그래서', '누', '가', '초코', '송', '이', '같', '다고', '해서', '그거', '프', '사', '로', '해', '두', '심', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ']"
6043,[IU] 'eight' Acoustic Ver. Live Clip,차마 인사도 하지 못한채 떠나보낸 소중한 인연들과의 추억이 얼마나 크고 아플지 가늠조차 되지 않지만 그래도 언니가 행복했음 좋겠어요,0,0,"['차마', '인사', '도', '하', '지', '못한', '채', '떠나보낸', '소중', '한', '인연', '들', '과', '의', '추억', '이', '얼마나', '크', '고', '아플', '지', '가늠', '조차', '되', '지', '않', '지만', '그래도', '언니', '가', '행복', '했', '음', '좋', '겠', '어요']"
3676,[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126,비랑 바로랑 우연히 만났는데 얘기나누다가 비가 부탁해서 억지로 나온 듯ㅋㅋㅋㅋㅋ,0,0,"['비랑', '바로', '랑', '우연히', '만났', '는데', '얘기', '나누', '다가', '비', '가', '부탁', '해서', '억지로', '나온', '듯', 'ㅋㅋㅋ', 'ㅋㅋ']"
3872,12시간동안 갇혀있으면 이렇게 됩니다...What will I do during the 12-hour flight?,얘들아 돈 많은 사람이 어느정도 돈을 써줘야 경제가 돌아간다 열심히 일해서 돈 많이 벌어서 돈 쓴다는데 불편하다는 댓글들 참 별개다 배아프구나,0,0,"['얘', '들', '아', '돈', '많', '은', '사람', '이', '어느', '정도', '돈', '을', '써', '줘야', '경제', '가', '돌아간다', '열심히', '일', '해서', '돈', '많이', '벌', '어서', '돈', '쓴다는데', '불편', '하', '다는', '댓글', '들', '참', '별개', '다', '배', '아프', '구나']"
2103,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),웬만해선 댓글 안다는데 원작을 보고나서 다시 보니까 한국인들만 알고있다는 사실이 너무 안타까워요 영어 댓글로 도배 안돼있는게 아쉬운건 처음이네요 해외로 쭉쭉 뻗어가길,0,0,"['웬만', '해선', '댓글', '안다는', '데', '원작', '을', '보', '고', '나', '서', '다시', '보', '니까', '한국인', '들', '만', '알', '고', '있', '다는', '사실', '이', '너무', '안타까워', '요', '영어', '댓글', '로', '도배', '안', '돼', '있', '는', '게', '아쉬운', '건', '처음', '이', '네요', '해외', '로', '쭉쭉', '뻗', '어', '가', '길']"
7968,[IU] 신입사원 이지동의 ASMR,귀는 자라고 하고 눈은 자지 말라고 하네요 이거 신종 고문인가여ㅠ,1,5,"['귀', '는', '자라', '고', '하', '고', '눈', '은', '자', '지', '말', '라고', '하', '네요', '이거', '신종', '고문', '인가', '여', 'ㅠ']"
7669,[IU TV] 이게 공연이지C,아이유 때문에 보라색이 좋아졋다 손들자,1,5,"['아이유', '때문', '에', '보라색', '이', '좋', '아', '졋다', '손들', '자']"
7468,[아스트로/차은우] 아스트로 차은우 입덕영상(feat. 우리 입덕하러 같이갈래?),태어나줘서 고맙다 진짜,1,5,"['태어나', '줘서', '고맙', '다', '진짜']"
6936,[4K] 그루브 타다가 밸리댄스 마스터 됐습니다ㅣ제이미(Jamie)ㅣFor a Minute → 뭐니 → Numbersㅣ낰낰낰,진짜 크게 되겠는데 위험해 한국보호해 안돼우리꺼야 제이미 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0,0,"['진짜', '크', '게', '되', '겠', '는데', '위험', '해', '한국', '보호', '해', '안', '돼', '우리', '꺼야', '제이미', 'ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ']"
8470,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],언니가 사는 곳은 여름이 없다매요 더 위가 없어서,1,2,"['언니', '가', '사', '는', '곳', '은', '여름', '이', '없', '다매요', '더', '위', '가', '없', '어서']"
8329,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 시완 형식 말때문에 팬들함성속에 유일한 광희파트 놓쳐버림 대충살자 내파트여도 같은동료들에게 함성해도 아무렇지않게 유일한 파트를 웃으면서 넘기는 광희처럼,1,5,"['시완', '형식', '말', '때문', '에', '팬', '들', '함성', '속', '에', '유일', '한', '광희', '파트', '놓쳐', '버림', '대충', '살', '자', '내파', '트여', '도', '같', '은', '동료', '들', '에게', '함성', '해도', '아무렇', '지', '않', '게', '유일', '한', '파트', '를', '웃', '으면서', '넘기', '는', '광희', '처럼']"
442,최강창민 170516 서울경찰홍보단 Dance Medley,시바 그냥 무대의상인데요핏이 무슨,0,0,"['시바', '그냥', '무대', '의상', '인데요', '핏', '이', '무슨']"
