,title,text,label,type
1607,[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,여자는 원래 이런 아름답고 섹시한 미소년을 보면 심장이 뛰는 본능적인 존재라 남돌 없는 세상은 상상하기도 싫다,0,0
1608,우리집 준호,누가 알았겠어 얘네가 아이돌 전체 처음이자 마지막 짐승돌일줄,0,0
1609,빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),자 멤버를 소개합니다 엔 라비 레오 켄 혁 입니다,0,0
1610,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 아니 임시완이 하트 안해줘서 혼자 머리 긁는것 처럼 보이잖아 ㅠㅠㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1611,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 니가 다 하니까 아픈거 아닐까,0,0
1612,WINNER - ‘REALLY REALLY’ 0409 SBS Inkigayo,위너 잘 모르는데 누가 김진우인지 알겠다,0,0
1613,WINNER - ‘REALLY REALLY’ 0409 SBS Inkigayo,각 재벌들이 모인 것 같음 얼굴이 넷 다 다르게 귀티남,0,0
1614,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),한가인  김동준뜬금 없이 자주 원샷 잡히는 애  임시완키 큰 애  박형식광희  황광희,0,0
1615,"191123 아이유(IU) 내 손을 잡아(Hold My Hand) 직캠 @Love, poem 서울 토요일 콘서트", 여기서 보면서 노래하는게 저라고 생각하고 사는 사람인데요ㅠㅠㅠㅠㅠ 이 직캠 제발 영영 지우지말아주세요ㅠㅠㅠㅠㅠ 영원히 기억날 기억할 장면이예요ㅠㅠㅠㅠㅠ,0,0
1616,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),일 후유증일 후유증일 후유증일 후유증,0,0
1617,오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],점점 떡상하고 있어서 기분 좋다 ㅎㅎ,0,0
1618,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,내여자가 딸기를 좋아합니다,0,0
1619,[IU TV] 장만월에게 물어봐!,이렇게 된김에  아이유가 했던 모든 캐릭터가 나와 보는 건 어떨까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1620,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),여중 반 애들 명 중 명이 엑소팬이었던 시절,0,0
1621,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],이 언니 분명 돌잡이때 ,0,0
1622,유노윤호 “창민아 생일 축하한다!!!!!”,유노윤호는 이제 결혼식장에서 창민아 결혼 축하한드아아악 이거 꼭 해줘야 함ㅋㄱㅋㄱㅋㅋㅋㅋ해줘라,0,0
1623,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),깡을 작년부터 들었는데 유명해지고 나니까 안 믿는사람 은근 많더라 후유증이 나중에 뜨면 난 이때부터 들었다는 것을 검증하기 위해 증거남기고 간다 여러분도 빨리 남기세요,0,0
1624,마법소녀 광희,광희 개신나보임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1625,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,에이 마지막에 하하는 반칙이다 진ㅋ자 내 심장 ㅋㅋㅋㅋㅋ하 ㅋㅋㅋㅋㅋ진짜,0,0
1626,(ENG) 한예슬 타투 의미는? | Meaning Of My Tattoo,자신의 신념이 있다는게 얼마나 멋있어 보이는지그런 신념을 가지기 위해 남들보다 많이 노출 되는 위치에서 얼마나 노력 했을지라는 짐작을 해봅니다,0,0
1627,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],백예린님 보컬이 분명 훨씬 더 퀄리티가 있는데 그럼에도 불구하고 채워지지 않는 공허함을 찾아 여기로 돌아오게 되는 내가 싫ㄷ,0,0
1628,"TVXQ - The way U are, 동방신기 - 더 웨이 유 아, Music Camp 20040717",와 머리랑 옷 다 진짜 난장판이네,0,0
1629,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,이 언니 분명 돌잡이때 ,0,0
1630,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),노래나 목소리 모든게 좋지만 표정이 너무 재밌음 첨에 좀 보다가 귀로만 듣게 되는게 아니라 첨부터 끝까지 눈과 귀 모두다 집중하고 봤어요,0,0
1631,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),진짜 김동준혼자 하드캐리하넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1632,빅뱅&유두래곤_베베_댓글모음,유재석 침투력 ㄹㅇ 찹쌀떡급이네 존나 당황함,0,0
1633,5개국어 작업멘트로 꼬셔보기,이 분 약간 타일러 같은 느낌이랄까타일러가 영어하면 어 타일러 영어 할 줄 아네이카는 거 처럼 ㅋㅋㅋㅋㅋㅋ한올님이 한국말하면 어 한올님 한국어도 할 줄 알았네,0,0
1634,"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",숙녀가 됐네 성숙해진다는게 이런거구나 예뻐,0,0
1635,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],아진짜 나 미쳤나 왜 생각나지 이번이 진짜 마지막이다 ㅅㅂ,0,0
1636,10.02.21. ZE:A Mazeltov, 프라이데이 쎄러데이 썬데이 하고 머리 손가락 총으로 탕하며 마무리 ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1637,우리집 준호,여러분 드디어 월 입니다 몇개월을 존버만 타왔습니다 월 일 기준 준호 제대까지 일 남았습니다조금만 힘냅시다 그런 의미에서 월 분들 오셔서 살짝씩 손 흔들어 주십쇼,0,0
1638,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],엄청난 칼각을 자랑하는 머리때문에집중이 안된다 ㅅㅂ,0,0
1639,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),살인이었지만 범죄는 아니었다는 말 너무 맘에 드네,0,0
1640,The Beatles - Hey Jude (cover by 최진솔),한국에서 빨리 나가주세요 빌보드차트로 좀 빨리 가버리세요 여기 왜있는거지,0,0
1641,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,와 여기 계신 분들 다 축구선수시죠,0,0
1642,[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,준호야엄마 휴대폰을 잃어ㅓ버렸어너 껄로 전화 한ㄴ번다오,0,0
1643,"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",분위기 쩔어수지랑 한효주 섞어 놓은 듯한 비주얼깨끗한데 눈코입 개선명하구 배우상임걍이쁘다이뻐ㅜㅜ,0,0
1644,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,엄청난 칼각을 자랑하는 머리때문에집중이 안된다 ㅅㅂ,0,0
1645,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,덧글 주접들 어떻게할거얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ엥 이 덧글이뭐라고 안본사이에 좋아요 천개가여러분 답글에서 싸우지마요 ㅠㅠ,0,0
1646,[故 김광석 22주기 헌정영상] 잊어야 한다는 마음으로 – 아이유,앞으로 한국에 이런 여가수 나올까 싶다 전무후무할거같다,0,0
1647,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),준케이는 훗날 우리집을 팬들이 정말 좋아했던 활동으로 회상했다모든 멤버들이 군복무를 마친 후 다시 돌아올 완전체 활동은우리집과 비슷한 컨셉이 될 것을 팬미팅에서 예고했다,0,0
1648,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],셔츠를 입다말았네 존나 좋아,0,0
1649,[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,한국에서 진짜 좋아하는 얼굴이다 ㅋㅋ 하얗고 청순하고 축쳐진눈에 요염한 눈빛까지 있네 와 ㅋㅋㅋㅋㅋ,0,0
1650,"B1A4 - Good Night, B1A4 - 잘자요 굿나잇, Music Core 20120526",ㄹㅇ 초딩때 이거 부르는 애들보고 담임쌤들은 무슨 생각 하셨을까,0,0
1651,♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,궁금해하셨던 캐스팅 공개 합니다꽃게랑  윤아영 성우바나나맛우유  정소리 배우빙그레우스 더 마시스  김성철 배우,0,0
1652,비투비_무비_댓글모음,나는 서은광 짱아라는 댓글이 그렇게 웃기더라,0,0
1653,이지금의 ASMR (IU's 10th Anniversary Gift),년에도 저희는 아직 탄을 원합니다좋아요단사람 모아서 집회도하겠어요 탄 올려주실 때가 되지 않았나욤탄 진짜로 올려주셨네요 한동안 잠걱정은 없겠습니다 이담 일 열심히한다이지동 짱,0,0
1654,강동원 깜짝 Live 풀버전 업로드(9:40초부터 재생하세요) [모노튜브],이게 바로 생태계교란종의 미모,0,0
1655,10.02.21. ZE:A Mazeltov,첨벙첨벙 첨벙첨벙 첨벙첨벙,0,0
1656,빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),진심 피지컬로 치일 땐 멤버들이 키 작다고 놀리는 멤버의 키가 인거,0,0
1657,마법소녀 광희,더보기ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋ오토튠광희 만능열쇠키 댄싱슈즈기광ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋ 공식채널인뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋ정신 나갔냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1658,한예슬의 일상 메이크업은? | Daily Makeup,쒯더 어느정도 이쁘면 자괴감이라도 들겠는데 아예 같은 종족이라는 생각이 안들어서 그냥 관람하게 된다ㅋㅋㅋㅋ,0,0
1659,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),초 맨 왼쪽보면 광희 시작할떄부터 웃고잇음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1660,비까리,이 영상의 포인트무슨 노라조 카레마냥 심플한 제목 비까리그럼에도 미친듯이 올라가는 조회수프로미스 나인 뿜뿜 모음집이 떠오르는 정신병 유발 비하발언 절대 아님,0,0
1661,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),장우영 옆머리 밀지 마라 이건 경고다,0,0
1662,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),박형식 왜 이렇게 이상하지 잠 덜깬 애기 같은데 키가 너무 커서 어색ㄱ함,0,0
1663,"B1A4 - Good Night, B1A4 - 잘자요 굿나잇, Music Core 20120526", 여자친구를 재워놓고 밤 늦은 시각 일탈을 꿈꾸는 플레이보이의 이야기ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1664,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,어떤 사람이 내 에어팟에 연결해서 이거틀고감 ㅡㅡ,0,0
1665,오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P], ㅋㅋㅋㅋㅋ 효리다 팔딱거리는 생선 그자체,0,0
1666,오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],보통 걸그룹은 한 멤버만 몰아주거나 인기가 집중되어있는데 오마이걸은 진짜 매력이 다 톡톡튀고 인기도 짱이야ㅠㅠ,0,0
1667,비투비_무비_댓글모음,아니 인이어는 어디감 인이어 안끼고 저 라이브가 가능해,0,0
1668,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),어서오세훈 안녕하세훈 이거 한번쯤은 써봤자나,0,0
1669,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,가사에 나은이 계좌번호 써주세요,0,0
1670,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),탈모인들이 임한올을 좋아하는 이유,0,0
1671,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],어떤 사람이 내 에어팟에 연결해서 이거틀고감 ㅡㅡ,0,0
1672,오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],오마이걸은 진짜 호감이다 멤버 한 명 한 명 다 다르게 생겨서 각자 매력이 있는게 장점,0,0
1673,(ENG) 골든디스크 시상식 겟 레디 위드 미 | Golden Disc Awards Get Ready With Me,이때 솔직히 진짜 멋있었음ㅋㅋ우리나라 시상식에서 여배우가 하기 힘든 메이크업에 피어싱까지 편견을 깨는 용기는 아무나 가질수 없다고 생각함,0,0
1674,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,와 얼굴 예쁜것도 예쁜건데 개인적으로 코디 너무예쁜데옛날 캐캐체 생각나기도 하고 멤들이랑 찰떡인듯,0,0
1675,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),헝가리어하는 여자는 진짜 무죄일거에요 저 당시 미국에서 채류문제 때문에 남편이 죽었는데 저 여자랑 말 안통하니까 그냥 저 여자가 살인한걸로 유죄처리 된거라고하네요,0,0
1676,[IU TV] 돌아와! 아직 안 끝났어!,왜 아이유 당신은 자꾸 큰 후유증만 남기고 떠나는거야 달의 연인부터 나의 아저씨까지 흔들어놓고 또 가버리다니,0,0
1677,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),우리집 만든 준케이가 나라를 구한다한국여자들의 복지에 앞장서는 준케이를복지부 장관으로 임명해라,0,0
1678,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],지금보니 여자들이 좋아하는 얼굴상이 종류별로 다있음피지컬,0,0
1679,[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,연차쌓인 아이돌들 파다가 지친사람들이 오기딱좋다 이제 오빠보단 연하의 시대다 투바투 대슈스ㅠ,0,0
1680,Believer - Imagine Dragons (cover by jinsoulcoe)[4K], 저 이 사람처럼 머리해주세요미용사 손님 이건 고데기하는방법이라도 좀,0,0
1681,제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,착한 얼굴에 그렇지 못한 몸매,0,0
1682,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,아 왜 춤도 모범생처럼 추는 것 같지ㅠㅠㅠㅠ 입덕 제대로 당했다,0,0
1683,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),으르렁 앨범의 수록곡 나비소녀  피터팬은 엑소엘이 아니여도 덕질하는 사람들은 대부분 알았을 정도로 영향력이 미쳤다 이 말이야,0,0
1684,"[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')",와 이래서 가수들이 콘서트 끝나면 허무하고 외롭다고 하는구나 저렇게 많은 사람들이 좋아해주면 무슨 기분일까,0,0
1685,200430 OH MY GIRL (오마이걸) - Dolphin & Nonstop (살짝 설렜어) @ M!Countdown Comeback Stage,진짜 승희 이번 핑크 머리 미쳤다 어떻게 핑크머리로 태어난 것 처럼 이렇게 찰떡일 수가 있지 진짜 대박적이다,0,0
1686,크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,담배는 참아도 오빠입술은 못참아,0,0
1687,"191116 아이유(IU) - 미리 메리크리스마스 (Merry Christmas in Advance) 직캠 @ Love, Poem 부산 콘서트 앵앵콜 [4K 멀티캠]",이노래 들어야지 크리스마스 시작할 수 있음,0,0
1688,10.02.21. ZE:A Mazeltov,이들을 담기엔 무대가 너무 작은거 아니냐,0,0
1689,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),변백현 김여주 진짜 실망이다ㅋ 방민아한테 무슨 짓을 한 거야변백현 님이 나가셨습니다,0,0
1690,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),후유증이 역주행 하게 된 이유는 킬포가 겁나 많은것도 있지만 노래가 좋은게 큰 듯 너무 많이 봐서 안 웃길만도한데 노래 들으러 계속 와 사랑해 제아,0,0
1691,The Beatles - Hey Jude (cover by 최진솔),최진솔을 몇 번이나 들은거야한 번거짓말두 번,0,0
1692,아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE,와 이래서 가수들이 콘서트 끝나면 허무하고 외롭다고 하는구나 저렇게 많은 사람들이 좋아해주면 무슨 기분일까,0,0
1693,The Beatles - Hey Jude (cover by 최진솔),갑자기 든 생각인데 언니 머리 방금 막 흑당버블티 쏟은 것 같아보여요 어쩐지 목소리가 너무 달달하다 했어,0,0
1694,[MPD직캠] 2PM 택연 직캠 우리집 Taecyeon My house Fancam Mnet MCOUNTDOWN 150618,옥택연있을때 잘할걸  투펨 데뷔 년됐는데 년동안 옥택연만큼 키크고 잘생기고 몸좋은 남돌이 아직도 안나타남,0,0
1695,[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126,사람들 태진아 태진아 태진아 태진아 하는거 너무 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ절에서는 정지훈 정지훈 이랬는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1696,"[Comeback Stage] TVXQ - Something, 동방신기 - 썸씽, Music core 20140104",여기는 아직 아무도 안왔는감  출첵 도장 찍고 가요,0,0
1697,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,여돌 입덕직캠 위 이나은 클래스  진짜 말이 안나오게 예쁘네 사람 맞나,0,0
1698,[IU TV] 장만월에게 물어봐!,이렇게 보니깐 이지은하고 장만월하고 갭차이 큰 거 같음ㄷㄷ 아이유가 얼마나 연기를 잘하는지 알거같다,0,0
1699,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 그녀는 떠났을까 라면서 왜 하트날리냐고ㅋㅋㅌㅌㅌㅌㅌㅋㅋㅋㅋ전혀 안슬퍼보임,0,0
1700,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],근데 왜 둘다 몸짓을 둠칫둠칫하는거야 진짜 뻘하게 웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1701,데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix), ㅋㅋㅋㅋ레알 남자가봐도 존잘이네,0,0
1702,[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,ㅅㅂ 왜 눈을 그렇게 야릇하게 뜨고 그래 내 심장 부서지겟네,0,0
1703,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,최진솔 저거 다 거품이더만 ㅋㅋ,0,0
1704,[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10,소녀시대 컨셉은 최고인듯 쓸데없는 섹스어필보다 건강하고 깔끔해서 좋음 치마도 철벽치마라서 너무 좋음 소녀시대자체도 경력이 오래되서 비굴함없는 당당함이 멋지다,0,0
1705,한예슬의 일상 메이크업은? | Daily Makeup,쒯더 어느정도 이쁘면 자괴감이라도 들겠는데 아예 같은 종족이라는 생각이 안들어서 그냥 관람하게 된다ㅋㅋㅋㅋ,0,0
1706,데이식스(DAY6) - 한 페이지가 될 수 있게(Time of Our Life) 교차편집 (Stage Mix),중간중간 헤이하는거 팬들인가 개귀엽네ㅌㅋㅋㅋㅋㅋㅋㅋㅋ데식반대편 카메라 비추면 동물의숲나오는 귀여운 동물들 있을거같음 팬분들ㄱㅇㅇ,0,0
1707,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),오랜만에 제아 무대 보니깐 마치 자꾸 배우들이 연말 시상식 날 특별 무대 꾸민거 같어특히 임시완 볼때마다이분들 본업인데,0,0
1708,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],예전에 제왚 돈벌어다주는 그룹 부동의 위가  이라는 소리 듣고 굉장히 의문이었는데 이제야 알겠다 존나 잘 알겠다 내 돈까지 박박긁어가라 이준호,0,0
1709,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),웃긴게 지금 엑소 퇴물이다 하는 애들 다 임ㅋㅋ 그 시절 엑소인기 안겪어봤음 말을 하지말자,0,0
1710,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 시완이 깔창얼마나 깐거야 ㅋㅋㅋㅋㅋㅋ,0,0
1711,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],여러분월 출첵하세요일우리집 하는중  찬성 준호 제대할때까지 이 화력 계속 유지합시다  월,0,0
1712,"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",이런 비주얼은 실물이 대박인데 그 특유의 분위기가 카메라에 못잡음 예를들면 아린이나 서현진 럽리 정예인 등등,0,0
1713,최강창민 170516 서울경찰홍보단 Dance Medley,진심 장난안치고 댓글에서 동해얘기 나와서 놀랐음일반인치고 허세표정이 있네 하고 보고있던 애가 동해였어와 진짜 최강창민밖에 안보이네,0,0
1714,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),솔직히 일  후유증 하시는 분들 계시죠 솔직하게 말하시죠 매일 보는게 그냥,0,0
1715,사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],최진솔 좋아하면 다 나와,0,0
1716,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),언니땜에 나 숫자 셀때 이렇게 세원 투 쓰리 포 파이브 식스 스퀴시 어어 시세로 립시츠,0,0
1717,(ENG) 한예슬 타투 의미는? | Meaning Of My Tattoo,알아갈수록 멋있네,0,0
1718,[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,개이쁨 진심 몇년 후에 어른되면 소주 광고 모델 될 것 같음 젤 예쁘고 인기 많은 연예인들만 된다는,0,0
1719,"TVXQ - Mirotic, 동방신기 - 주문, Music Core 20081025",이건 진짜 남자아이돌 어느팀이 오든  못이긴다,0,0
1720,마법소녀 광희, 이기광ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안부르다 원샷잡히니까 불러ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1721,제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,아이돌 위주인 내 맞춤동영상에 왜 씨름이 올라오나했네 유튜브 내 취향을 정확하게 파악하네ㅋㅋㅋㅋ,0,0
1722,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),이때 진짜 학교 모든 애들 엑소팬이였는데,0,0
1723,"TVXQ - Mirotic, 동방신기 - 주문, Music Core 20081025",동방신기 주문시절은 방탄도 못이긴다,0,0
1724,The Beatles - Hey Jude (cover by 최진솔), 우리나라에서 누가 노래 제일 잘하는 것 같습니까 최진솔 ,0,0
1725,101008 KBS 시끄러 - U-Kiss.mkv,존나 이 노래 볼 때마다 어떤 카페 알바가 손님들 시끄러울때마다 이 노래 틀었다는 거 생각남ㅋㅋㅋㅋㅋ,0,0
1726,빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),다  넘고 피지컬 좋은 애들이라 저짓을 할 수 있었던거임 어줍짢게 따라했다가 무슨 일이 일어날지 모름,0,0
1727,[IU TV] 아이유 분노의 티켓팅!,ㅋㅋㅋㅋㅋㅋㅋㅋ그사람들은 얼마나 똥손이면 나보다 뒤에있는거야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무웃겨,0,0
1728,사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],지구에서 최진솔을 빼면 라며,0,0
1729,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),이게 왜 일만에 만이 넘었냐면 처음 본 사람들이 무조건 번 이상은 보기 때문이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
1730,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),그냥 엑소가 꾸준히 인기많아서 사람들이 무뎌진거임계속 나오는 신인들 사이에서 엑소 년차로 치면 지금도 개쩌는 화력임엑소화력 후려칠만한 수준이 아님 여전히 잘 나감,0,0
1731,[Teen Top TEEN TOP] - Not a joke @ Popular song inkigayo 130901,틴탑이 마른 이유가 있었네,0,0
1732,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],대체 백예린씨는 무슨 잘못을 한거죠,0,0
1733,[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,정숙한 얼굴에 그렇지 못 한 춤사위ㅅㅂ 존나 좋다 이거야,0,0
1734,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 아닠ㅋㅋㅋㅋㅋ여기에서 웤어어어워웤나만웃기나ㅋㅋㅋㅋㅋㅋ,0,0
1735,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 김동준 앞에 잔머리 마카로 칠한거 아니죠,0,0
1736,[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,왜 표정 얘기가 하나도 없냐 처음 봤을때부터 표정 연기 압권이라 진짜 할 말을 잃었는데 천상 아이돌이다 정말,0,0
1737,우리집 준호,여러분 준호 인스타 가보세요 분 뒤 저 앞에서 기다리겠다고 게시글 올라왔어요 고로 자신도 알고있다 이거지 우리가 환장하고 자기 집 못 찾고 우루루 온동네 돌아다니는 거,0,0
1738,엑소_으르렁_댓글모음,뭐뭐즈라는 말도 엑소가 시초라는 사실을 알까,0,0
1739,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),엑소보면 우리나라에 잘생긴남자들 에스엠지하에 갇혀힜다는게 사실이라고 믿겨짐,0,0
1740,[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,처음에 봤을땐 딱히 좋아하지도 싫어하지도 않았는데 볼수록 매력적이넹,0,0
